# full_idealized_MIEZE_4p5A_sx_sy_sz_300kHz# t, y, Sx, Sy, Sz
0.010891117835261754, 9.574585013194275, -0.406151210263423, 0.846797351278737, -0.3434755107916782
0.010931117835261754, 9.609749759946697, -0.3785179456474056, 0.8490990609342801, -0.36844936662478767
0.010971117835261755, 9.64491450669912, -0.3494328696181282, 0.8513748638948542, -0.3912256343336569
0.011011117835261755, 9.680079253451542, -0.3190689951164337, 0.8536246907238858, -0.41172788334306554
0.011051117835261755, 9.715244000203965, -0.28760255799506784, 0.8558484727773541, -0.42989318026563317
0.011091117835261755, 9.750408746956387, -0.25521197306483806, 0.8580461422058854, -0.44567213598025535
0.011131117835261755, 9.78557349370881, -0.2220768017503855, 0.860217631956823, -0.4590288726368806
0.011171117835261755, 9.820738240461232, -0.18837673744581535, 0.8623628757762732, -0.4699409126390546
0.011211117835261755, 9.855902987213655, -0.15429061441430253, 0.864481808211127, -0.4783989921148052
0.011251117835261755, 9.891067733966077, -0.11999544579536814, 0.8665743646110564, -0.4844068018199053
0.011291117835261755, 9.9262324807185, -0.08566549597131148, 0.8686404811304878, -0.4879806588227977
0.011331117835261756, 9.961397227470922, -0.05147139220294915, 0.8706800947305493, -0.4891491126951906
0.011371117835261756, 9.996561974223345, -0.017579280077208888, 0.8726931431809946, -0.48795249027448506
0.011411117835261756, 10.031726720975767, 0.015849973081771128, 0.8746795650621011, -0.4844423833719629
0.011451117835261756, 10.06689146772819, 0.048661523097473014, 0.8766392997665446, -0.4786810840725265
0.011491117835261756, 10.102056214480612, 0.08070723880926475, 0.8785722875012478, -0.47074097250646263
0.011531117835261756, 10.137220961233036, 0.11184633405339484, 0.880478469289205, -0.4607038621702261
0.011571117835261756, 10.172385707985457, 0.14194593933818522, 0.8823577869712815, -0.44866030803091045
0.011611117835261756, 10.20755045473788, 0.17088161125411971, 0.8842101832079879, -0.43470888276745784
0.011651117835261756, 10.242715201490302, 0.1985377781224432, 0.88603560148123, -0.4189554265806489
0.011691117835261756, 10.277879948242726, 0.2248081208491831, 0.8878339860960325, -0.40151227604363576
0.011731117835261757, 10.313044694995147, 0.24959588841189106, 0.889605282182239, -0.38249747746567264
0.011771117835261757, 10.34820944174757, 0.272814147860673, 0.8913494356961857, -0.3620339902044507
0.011811117835261757, 10.383374188499992, 0.2943859691601106, 0.8930663934223507, -0.3402488852880201
0.011851117835261757, 10.418538935252416, 0.31424454563146975, 0.8947561029749771, -0.3172725445968834
0.011891117835261757, 10.453703682004837, 0.3323332511722639, 0.8964185127996719, -0.2932378657119319
0.011931117835261757, 10.48886842875726, 0.3486056358300772, 0.8980535721749786, -0.2682794773561458
0.011971117835261757, 10.524033175509683, 0.3630253616869904, 0.8996612312139249, -0.24253297014927505
0.012011117835261757, 10.559197922262106, 0.3755660813676325, 0.9012414408655448, -0.21613414715715878
0.012051117835261757, 10.594362669014528, 0.38621126181562937, 0.9027941529163749, -0.18921829845318505
0.012091117835261758, 10.629527415766951, 0.3949539562880904, 0.9043193199919259, -0.16191950362107055
0.012131117835261758, 10.664692162519373, 0.40179652779402886, 0.9058168955581279, -0.13436996581821956
0.012171117835261758, 10.699856909271796, 0.40675032744877304, 0.9072868339227498, -0.10669938069008973
0.012211117835261758, 10.735021656024218, 0.40983533143122974, 0.9087290902367938, -0.07903434308104033
0.012251117835261758, 10.770186402776641, 0.4110797404133256, 0.910143620495864, -0.051497794128928624
0.012291117835261758, 10.805351149529063, 0.4105195454803243, 0.9115303815415081, -0.024208510962178277
0.012331117835261758, 10.840515896281486, 0.4081980646765133, 0.9128893310625353, 0.0027193591578781075
0.012371117835261758, 10.875680643033908, 0.4041654543927501, 0.9142204275963065, 0.02917671878690972
0.012411117835261758, 10.910845389786331, 0.39847819986057514, 0.9155236305299996, 0.055059893259064484
0.012451117835261758, 10.946010136538753, 0.3911985890323289, 0.9167989001018488, 0.08027095595963524
0.012491117835261759, 10.981174883291176, 0.38239417410847265, 0.9180461974023574, 0.10471800558450906
0.012531117835261759, 11.016339630043598, 0.37213722492289086, 0.9192654843754852, 0.12831539543082143
0.012571117835261759, 11.051504376796021, 0.3605041783153471, 0.9204567238198096, 0.15098391512222334
0.012611117835261759, 11.086669123548443, 0.3475750875087015, 0.9216198793896606, 0.1726509255187255
0.012651117835261759, 11.121833870300867, 0.3334330753684271, 0.9227549155962298, 0.19325044789275198
0.012691117835261759, 11.156998617053288, 0.31816379525501337, 0.923861797808653, 0.21272320876750794
0.01273111783526176, 11.192163363805712, 0.30185490298784956, 0.924940492255067, 0.23101664210890183
0.01277111783526176, 11.227328110558133, 0.2845955432241241, 0.9259909660236402, 0.24808485083609727
0.01281111783526176, 11.262492857310557, 0.26647585332030876, 0.9270131870635762, 0.2638885298665319
0.01285111783526176, 11.297657604062978, 0.24758648748918874, 0.9280071241860922, 0.2783948531373648
0.01289111783526176, 11.332822350815402, 0.22801816379454917, 0.9289727470653705, 0.29157732724544766
0.01293111783526176, 11.367987097567823, 0.2078612362410187, 0.9299100262394835, 0.30341561452092397
0.01297111783526176, 11.403151844320247, 0.18720529392076732, 0.9308189331112929, 0.3138953284945477
0.01301111783526176, 11.438316591072669, 0.166138788874375, 0.9316994399493221, 0.32300780483510416
0.01305111783526176, 11.473481337825092, 0.1447486940128835, 0.9325515198886023, 0.3307498509204817
0.01309111783526176, 11.508646084577514, 0.1231201921344819, 0.9333751469314922, 0.33712347726378833
0.01313111783526176, 11.543810831329937, 0.10133639675511276, 0.9341702959484711, 0.34213561404446874
0.01317111783526176, 11.578975578082359, 0.07947810516015857, 0.934936942678906, 0.3457978159939403
0.01321111783526176, 11.614140324834782, 0.05762358377685137, 0.9356750637317914, 0.3481259588563248
0.01325111783526176, 11.649305071587204, 0.03584838566666504, 0.9363846365864631, 0.3491399305881477
0.01329111783526176, 11.684469818339627, 0.014225199646123139, 0.9370656395932853, 0.3488633203773465
0.01333111783526176, 11.719634565092049, -0.007176269734487116, 0.9377180519743111, 0.34732310845273645
0.013371117835261761, 11.754799311844472, -0.02828939238986514, 0.9383418538239169, 0.34454935952156657
0.013411117835261761, 11.789964058596894, -0.04905067435999669, 0.9389370261094089, 0.3405749225165112
0.013451117835261761, 11.825128805349317, -0.06939979244675046, 0.9395035506716046, 0.3354351391560719
0.013491117835261761, 11.860293552101739, -0.08927960355238768, 0.9400414102253866, 0.32916756362579314
0.013531117835261761, 11.895458298854162, -0.10863613063511922, 0.9405505883602295, 0.3218116954739092
0.013571117835261761, 11.930623045606584, -0.12741852736364256, 0.9410310695407016, 0.31340872758618155
0.013611117835261761, 11.965787792359007, -0.1455790236955048, 0.9414828391069378, 0.3040013108629792
0.013651117835261762, 12.00095253911143, -0.16307285472221053, 0.9419058832750875, 0.29363333696942356
0.013691117835261762, 12.036117285863853, -0.17985817521648476, 0.9423001891377353, 0.28234974026905885
0.013731117835261762, 12.071282032616274, -0.19589596238349044, 0.9426657446642943, 0.27019631978544834
0.013771117835261762, 12.106446779368698, -0.21114990935779357, 0.9430025387013735, 0.2572195817668127
0.013811117835261762, 12.14161152612112, -0.22558631200139104, 0.9433105609731182, 0.24346660315879218
0.013851117835261762, 12.176776272873543, -0.23917395154532475, 0.9435898020815229, 0.2289849160220991
0.013891117835261762, 12.211941019625964, -0.2518839755786703, 0.943840253506719, 0.21382241266766405
0.013931117835261762, 12.247105766378388, -0.26368977982460634, 0.9440619076072341, 0.19802727102425954
0.013971117835261762, 12.28227051313081, -0.2745668930546439, 0.944254757620225, 0.1816478995048245
0.014011117835261763, 12.317435259883233, -0.2844928673799366, 0.9444187976616848, 0.16473290040003943
0.014051117835261763, 12.352600006635654, -0.2934471760241074, 0.9445540227266215, 0.1473310506032486
0.014091117835261763, 12.387764753388078, -0.3014111205266068, 0.9446604286892114, 0.1294912982615848
0.014131117835261763, 12.4229295001405, -0.3083677491508368, 0.9447380123029248, 0.1112627737560018
0.014171117835261763, 12.458094246892923, -0.31430178807884673, 0.9447867712006248, 0.09269481323956134
0.014211117835261763, 12.493258993645345, -0.3191995867662218, 0.9448067038946399, 0.07383699281030898
0.014251117835261763, 12.528423740397768, -0.32304907860884025, 0.9447978097768092, 0.05473917126377355
0.014291117835261763, 12.56358848715019, -0.3258397578395919, 0.9447600891185006, 0.03545153926171406
0.014331117835261763, 12.598753233902613, -0.3275626733301495, 0.9446935430706035, 0.016024672669199116
0.014371117835261763, 12.633917980655035, -0.328210439722764, 0.9445981736634925, -0.0034904122477908833
