#full_idealized_MIEZE_4p5A_sx_sy_sz_300kHz_M2# t, y, Sx, Sy, Sz
0.05511358315347145, 48.451379855259994, 0.780405705308699, -0.5945295504837012, -0.19365270880337482
0.05515358315347145, 48.486544602012415, 0.7772266411426372, -0.6006134459610468, -0.18756881332602915
0.05519358315347145, 48.52170934876484, 0.773952722465802, -0.6066721369841946, -0.18151012230288138
0.05523358315347145, 48.55687409551726, 0.770584348834691, -0.6127048841366828, -0.1754773751503932
0.055273583153471445, 48.59203884226968, 0.7671219313332993, -0.6187109511682988, -0.1694713081187772
0.05531358315347144, 48.6272035890221, 0.7635658925229506, -0.6246896050849328, -0.1634926542021432
0.05535358315347144, 48.66236833577452, 0.7599166663907263, -0.630640116238034, -0.157542143049042
0.05539358315347144, 48.69753308252694, 0.7561746982965011, -0.6365617584136586, -0.15162050087341736
0.05543358315347144, 48.73269782927936, 0.7523404449185901, -0.6424538089210987, -0.14572845036597726
0.05547358315347144, 48.76786257603178, 0.7484143741980147, -0.6483155486810809, -0.13986671060599504
0.055513583153471435, 48.8030273227842, 0.7443969652813941, -0.6541462623135246, -0.13403599697355134
0.055553583153471434, 48.838192069536625, 0.7402887084624691, -0.6599452382248484, -0.1282370210622275
0.05559358315347143, 48.873356816289046, 0.7360901051222657, -0.665711768694815, -0.12247049059226099
0.05563358315347143, 48.90852156304147, 0.7318016676679051, -0.6714451499629023, -0.1167371093241737
0.05567358315347143, 48.94368630979389, 0.7274239194700686, -0.6771446823141927, -0.11103757697288333
0.05571358315347143, 48.97885105654631, 0.7229573947991242, -0.6828096701647673, -0.10537258912230867
0.055753583153471425, 49.01401580329873, 0.7184026387599232, -0.6884394221465971, -0.09974283714047887
0.055793583153471424, 49.04918055005115, 0.7137602072252738, -0.6940332511919186, -0.09414900809515737
0.05583358315347142, 49.08434529680357, 0.7090306667681019, -0.6995904746170855, -0.08859178466999057
0.05587358315347142, 49.11951004355599, 0.7042145945923045, -0.7051104142058845, -0.08307184508119153
0.05591358315347142, 49.15467479030841, 0.6993125784623071, -0.7105923962923071, -0.07758986299476896
