# full_idealized_MIEZE_4p5A_sx_sy_sz_417p1kHz# t, y, Sx, Sy, Sz
2.131800641074807, 1874.1057417511854, 0.14305772857025004, 0.7770984855716869, 0.6129048529006197
2.131840641074807, 1874.1409064979377, 0.08160261119795773, 0.7787816379915313, 0.6219647117298717
2.131880641074807, 1874.1760712446899, 0.019792088556716478, 0.7804410291556192, 0.6249159955395042
2.1319206410748066, 1874.2112359914422, -0.04177266948141183, 0.7820766084346021, 0.6217806290337503
2.1319606410748064, 1874.2464007381946, -0.10249864718313323, 0.7836883259256523, 0.61263901518836
2.1320006410748062, 1874.2815654849467, -0.16180659233427658, 0.7852761324539852, 0.5976286054519373
2.132040641074806, 1874.316730231699, -0.21913641979461934, 0.7868399795743574, 0.5769419411221148
2.132080641074806, 1874.3518949784514, -0.2739523604690638, 0.7883798195725468, 0.5508241928532234
2.1321206410748057, 1874.3870597252035, -0.3257478102728492, 0.7898956054668089, 0.5195702296150589
2.1321606410748055, 1874.4222244719558, -0.3740498373783018, 0.7913872910093076, 0.4835212523881452
2.1322006410748053, 1874.457389218708, -0.4184233100684953, 0.7928548306875286, 0.44306103141958575
2.132240641074805, 1874.4925539654603, -0.45847461184108623, 0.7942981797256683, 0.3986117889504656
2.132280641074805, 1874.5277187122126, -0.49385491495388806, 0.7957172940859959, 0.35062977194125056
2.132320641074805, 1874.5628834589647, -0.524262988331877, 0.7971121304702048, 0.29960056145163616
2.1323606410748046, 1874.598048205717, -0.5494475206123375, 0.798482646320725, 0.24603416696711725
2.1324006410748044, 1874.6332129524694, -0.5692089440398409, 0.7998287998220267, 0.19045995510245484
2.1324406410748042, 1874.6683776992215, -0.5834007498856673, 0.8011505499018967, 0.1334214627540768
2.132480641074804, 1874.7035424459739, -0.5919302910080743, 0.8024478562326869, 0.07547114492561391
2.132520641074804, 1874.7387071927262, -0.5947590720432154, 0.8037206792325488, 0.017165107124624747
2.1325606410748037, 1874.7738719394783, -0.5919025324763865, 0.8049689800666415, -0.04094212856013471
2.1326006410748035, 1874.8090366862307, -0.5834293324468868, 0.8061927206483127, -0.09830277582299893
2.1326406410748033, 1874.844201432983, -0.5694601555473452, 0.8073918636402638, -0.15438080871985782
2.132680641074803, 1874.8793661797351, -0.5501660470533446, 0.8085663724556904, -0.2086568142759276
2.132720641074803, 1874.9145309264875, -0.5257663099283457, 0.8097162112593935, -0.26063263134245374
2.132760641074803, 1874.9496956732398, -0.49652598456282043, 0.8108413449688774, -0.3098357366557816
2.1328006410748026, 1874.984860419992, -0.46275294149961965, 0.8119417392554201, -0.3558233420805872
2.1328406410748024, 1875.0200251667443, -0.4247946193481609, 0.8130173605451168, -0.39818617030549447
2.1328806410748022, 1875.0551899134964, -0.38303444268046355, 0.8140681760199073, -0.43655187976604665
2.132920641074802, 1875.0903546602487, -0.3378879569189116, 0.8150941536185787, -0.47058811325850003
2.132960641074802, 1875.125519407001, -0.2897987190592669, 0.8160952620377393, -0.5000051485391896
2.1330006410748017, 1875.1606841537532, -0.23923398451743186, 0.8170714707327769, -0.5245581331393044
2.1330406410748015, 1875.1958489005056, -0.18668023144312995, 0.8180227499187906, -0.5440488896253048
2.1330806410748013, 1875.231013647258, -0.13263856451002737, 0.8189490705714976, -0.558327281563119
2.133120641074801, 1875.26617839401, -0.07762004047549739, 0.8198504044281203, -0.5672921344630343
2.133160641074801, 1875.3013431407624, -0.022140957713171518, 0.8207267239882495, -0.5708917099567266
2.133200641074801, 1875.3365078875147, 0.033281848530409275, 0.8215780025146807, -0.5691237353546232
2.1332406410748006, 1875.3716726342668, 0.08813566420245889, 0.8224042140342318, -0.5620349945193488
2.1332806410748004, 1875.4068373810192, 0.1419164680095785, 0.8232053333385365, -0.5497204896401152
2.1333206410748002, 1875.4420021277715, 0.1941333780961378, 0.823981335984809, -0.5323221869766696
2.1333606410748, 1875.4771668745236, 0.2443129371755804, 0.8247321982965976, -0.5100273629354487
2.1334006410748, 1875.512331621276, 0.29200320144625685, 0.8254578973644976, -0.4830665699233156
2.1334406410747997, 1875.547496368028, 0.3367776008552545, 0.8261584110468588, -0.4517112442764164
2.1334806410747995, 1875.5826611147804, 0.37823854072039, 0.8268337179704565, -0.4162709811673885
2.1335206410747993, 1875.6178258615328, 0.4160207173556675, 0.8274837975311424, -0.3770905037395109
2.133560641074799, 1875.6529906082849, 0.4497941231422807, 0.8281086298944768, -0.3345463557909132
2.133600641074799, 1875.6881553550372, 0.4792667194186601, 0.8287081959963333, -0.2890433491274251
2.133640641074799, 1875.7233201017896, 0.5041867586021931, 0.8292824775434772, -0.2410107982135563
2.1336806410747986, 1875.7584848485417, 0.524344740075442, 0.8298314570141266, -0.1908985759744287
2.1337206410747984, 1875.793649595294, 0.5395749875449406, 0.8303551176584884, -0.13917302553664146
2.1337606410747982, 1875.8288143420464, 0.5497568387855134, 0.8308534434992637, -0.08631276334451707
2.133800641074798, 1875.8639790887985, 0.5548154418930825, 0.8313264193321407, -0.032804409453639806
2.133840641074798, 1875.8991438355508, 0.5547221553607421, 0.8317740307262579, 0.020861719108371354
2.1338806410747977, 1875.9343085823032, 0.5494945524441217, 0.8321962640246404, 0.07419591620610476
2.1339206410747975, 1875.9694733290553, 0.5391960333717436, 0.8325931063446208, 0.12671336042139275
2.1339606410747973, 1876.0046380758076, 0.5239350519646104, 0.8329645455782322, 0.17793832026958356
2.134000641074797, 1876.0398028225597, 0.5038639661382389, 0.8333105703925735, 0.22740825717189145
2.134040641074797, 1876.074967569312, 0.4791775245529546, 0.8336311702301593, 0.27467779371032397
2.134080641074797, 1876.1101323160644, 0.4501110043391254, 0.8339263353092418, 0.3193225160673004
2.1341206410747966, 1876.1452970628166, 0.41693801733900626, 0.8341960566241059, 0.3609425811276
2.1341606410747964, 1876.180461809569, 0.37996800466345737, 0.8344403259453474, 0.3991661004810884
